year,month,day,hour,요일,구,동가,기상상태,노면상태,도로형태,사고유형,ECLO,ECLO_group,cctv_count,light_count,parking_count,child_protect_count
2021,12,17,17,금요일,북구,대현동,맑음,건조,단일로 - 기타,차량단독,1,Soft,4.0,332.0,17.0,5.0
2021,12,17,17,금요일,달서구,감삼동,흐림,건조,단일로 - 기타,차대차,3,Soft,12.0,941.0,9.0,0.0
2021,12,17,17,금요일,달서구,감삼동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,12.0,941.0,9.0,0.0
2021,12,17,17,금요일,북구,읍내동,맑음,건조,단일로 - 기타,차대차,3,Soft,7.0,369.0,15.0,13.0
2021,12,17,18,금요일,북구,침산동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,16.0,732.0,25.0,7.0
2021,12,17,18,금요일,북구,침산동,맑음,건조,교차로 - 교차로부근,차대차,6,Soft,16.0,732.0,25.0,7.0
2021,12,17,18,금요일,중구,공평동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,2.0,71.0,4.0,0.0
2021,12,17,18,금요일,중구,남산동,맑음,건조,단일로 - 기타,차대차,3,Soft,13.0,1474.0,12.0,9.0
2021,12,17,18,금요일,달서구,호산동,맑음,건조,교차로 - 교차로안,차대차,6,Soft,10.0,214.0,1.0,0.0
2021,12,17,18,금요일,달서구,감삼동,맑음,건조,교차로 - 교차로부근,차대차,6,Soft,12.0,941.0,9.0,0.0
2021,12,17,18,금요일,북구,동천동,맑음,건조,교차로 - 교차로안,차대차,6,Soft,3.0,70.0,7.0,7.0
2021,12,17,18,금요일,북구,태전동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,9.0,306.0,15.0,13.0
2021,12,17,18,금요일,북구,서변동,맑음,건조,교차로 - 교차로안,차대차,5,Soft,9.0,237.0,3.0,5.0
2021,12,17,19,금요일,서구,내당동,맑음,건조,단일로 - 기타,차대차,3,Soft,8.0,0.0,18.0,9.0
2021,12,17,20,금요일,북구,산격동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,12.0,968.0,42.0,8.0
2021,12,17,21,금요일,달서구,본동,맑음,건조,기타 - 기타,차대차,3,Soft,8.0,290.0,2.0,0.0
2021,12,17,21,금요일,달서구,이곡동,맑음,건조,단일로 - 기타,차대차,3,Soft,23.0,405.0,5.0,0.0
2021,12,17,22,금요일,북구,동천동,맑음,건조,단일로 - 지하차도(도로)내,차대차,5,Soft,3.0,70.0,7.0,7.0
2021,12,18,0,토요일,남구,봉덕동,맑음,건조,단일로 - 기타,차대차,3,Soft,24.0,1396.0,12.0,8.0
2021,12,18,0,토요일,서구,내당동,맑음,건조,단일로 - 기타,차대차,19,Hard,8.0,0.0,18.0,9.0
2021,12,18,0,토요일,서구,원대동3가,맑음,건조,교차로 - 교차로횡단보도내,차대차,8,Soft,0.0,0.0,1.0,0.0
2021,12,18,0,토요일,중구,삼덕동1가,맑음,건조,기타 - 기타,차대사람,3,Soft,4.0,90.0,8.0,0.0
2021,12,18,1,토요일,수성구,만촌동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,15.0,0.0,3.0,18.0
2021,12,18,1,토요일,달서구,본리동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,11.0,261.0,6.0,0.0
2021,12,18,3,토요일,수성구,황금동,맑음,건조,기타 - 기타,차대차,9,Soft,9.0,0.0,4.0,5.0
2021,12,18,5,토요일,서구,비산동,맑음,건조,단일로 - 기타,차대차,3,Soft,14.0,0.0,49.0,19.0
2021,12,18,8,토요일,달서구,송현동,맑음,건조,교차로 - 교차로안,차대차,6,Soft,17.0,1372.0,30.0,0.0
2021,12,18,9,토요일,중구,남산동,흐림,건조,기타 - 기타,차대차,3,Soft,13.0,1474.0,12.0,9.0
2021,12,18,10,토요일,중구,삼덕동2가,맑음,건조,단일로 - 기타,차대사람,3,Soft,3.0,150.0,16.0,1.0
2021,12,18,11,토요일,남구,봉덕동,맑음,건조,단일로 - 기타,차대차,6,Soft,24.0,1396.0,12.0,8.0
2021,12,18,11,토요일,북구,산격동,맑음,건조,기타 - 기타,차대사람,3,Soft,12.0,968.0,42.0,8.0
2021,12,18,11,토요일,서구,내당동,맑음,건조,단일로 - 기타,차대차,5,Soft,8.0,0.0,18.0,9.0
2021,12,18,11,토요일,달서구,용산동,맑음,건조,교차로 - 교차로부근,차대차,4,Soft,33.0,480.0,10.0,0.0
2021,12,18,13,토요일,달성군,논공읍,맑음,건조,단일로 - 기타,차대차,6,Soft,18.0,1153.0,29.0,22.0
2021,12,18,13,토요일,동구,용계동,맑음,건조,단일로 - 기타,차대차,3,Soft,3.0,346.0,0.0,3.0
2021,12,18,13,토요일,수성구,두산동,맑음,건조,단일로 - 기타,차대차,8,Soft,4.0,473.0,0.0,5.0
2021,12,18,13,토요일,수성구,수성동4가,맑음,건조,단일로 - 기타,차대차,6,Soft,1.0,0.0,1.0,4.0
2021,12,18,14,토요일,달서구,감삼동,맑음,건조,단일로 - 기타,차대차,1,Soft,12.0,941.0,9.0,0.0
2021,12,18,15,토요일,남구,봉덕동,맑음,건조,단일로 - 기타,차대사람,1,Soft,24.0,1396.0,12.0,8.0
2021,12,18,15,토요일,달성군,구지면,맑음,건조,단일로 - 기타,차대차,3,Soft,12.0,579.0,4.0,6.0
2021,12,18,17,토요일,달서구,상인동,맑음,건조,단일로 - 기타,차대차,11,Hard,30.0,844.0,16.0,0.0
2021,12,18,18,토요일,서구,비산동,맑음,건조,단일로 - 기타,차대차,3,Soft,14.0,0.0,49.0,19.0
2021,12,18,20,토요일,달서구,대천동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,7.0,110.0,1.0,0.0
2021,12,18,21,토요일,중구,봉산동,맑음,건조,단일로 - 기타,차대차,3,Soft,4.0,214.0,11.0,2.0
2021,12,19,2,일요일,동구,도학동,눈,서리/결빙,단일로 - 기타,차대차,6,Soft,1.0,48.0,0.0,0.0
2021,12,19,5,일요일,동구,대림동,눈,젖음/습기,단일로 - 기타,차량단독,10,Hard,0.0,6.0,0.0,0.0
2021,12,19,7,일요일,수성구,삼덕동,맑음,건조,단일로 - 기타,차대사람,5,Soft,1.0,1.0,1.0,0.0
2021,12,19,9,일요일,달서구,이곡동,맑음,건조,교차로 - 교차로부근,차대차,5,Soft,23.0,405.0,5.0,0.0
2021,12,19,12,일요일,달성군,화원읍,맑음,건조,단일로 - 기타,차대차,5,Soft,39.0,940.0,14.0,38.0
2021,12,19,13,일요일,남구,대명동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,62.0,5253.0,21.0,26.0
2021,12,19,14,일요일,동구,신천동,맑음,건조,교차로 - 교차로부근,차대차,6,Soft,11.0,989.0,12.0,6.0
2021,12,19,14,일요일,서구,비산동,맑음,건조,단일로 - 지하차도(도로)내,차량단독,1,Soft,14.0,0.0,49.0,19.0
2021,12,19,14,일요일,북구,침산동,맑음,건조,교차로 - 교차로부근,차대차,1,Soft,16.0,732.0,25.0,7.0
2021,12,19,17,일요일,달서구,상인동,맑음,건조,교차로 - 교차로부근,차대차,6,Soft,30.0,844.0,16.0,0.0
2021,12,19,18,일요일,동구,신서동,맑음,건조,교차로 - 교차로안,차대차,9,Soft,3.0,229.0,0.0,2.0
2021,12,19,18,일요일,동구,신암동,맑음,건조,단일로 - 기타,차대차,3,Soft,12.0,2001.0,5.0,15.0
2021,12,19,18,일요일,수성구,두산동,맑음,건조,교차로 - 교차로부근,차대차,5,Soft,4.0,473.0,0.0,5.0
2021,12,19,18,일요일,달서구,대천동,맑음,건조,교차로 - 교차로안,차대차,6,Soft,7.0,110.0,1.0,0.0
2021,12,19,19,일요일,남구,대명동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,62.0,5253.0,21.0,26.0
2021,12,19,19,일요일,달서구,용산동,흐림,건조,단일로 - 기타,차대차,3,Soft,33.0,480.0,10.0,0.0
2021,12,19,20,일요일,동구,중대동,맑음,건조,단일로 - 기타,차대차,3,Soft,2.0,206.0,0.0,1.0
2021,12,19,20,일요일,동구,율하동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,8.0,406.0,4.0,12.0
2021,12,19,20,일요일,수성구,범어동,맑음,건조,교차로 - 교차로안,차대차,1,Soft,12.0,0.0,5.0,19.0
2021,12,19,20,일요일,북구,노원동3가,맑음,건조,단일로 - 기타,차대차,3,Soft,2.0,671.0,29.0,0.0
2021,12,20,8,월요일,달서구,호산동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,10.0,214.0,1.0,0.0
2021,12,20,9,월요일,수성구,상동,맑음,건조,단일로 - 기타,차대사람,5,Soft,4.0,700.0,0.0,5.0
2021,12,20,9,월요일,서구,내당동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,8.0,0.0,18.0,9.0
2021,12,20,9,월요일,달서구,장기동,맑음,건조,기타 - 기타,차대차,3,Soft,11.0,339.0,3.0,0.0
2021,12,20,10,월요일,동구,신천동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,11.0,989.0,12.0,6.0
2021,12,20,10,월요일,수성구,수성동4가,맑음,건조,단일로 - 기타,차대차,4,Soft,1.0,0.0,1.0,4.0
2021,12,20,10,월요일,서구,비산동,맑음,건조,단일로 - 기타,차대차,12,Hard,14.0,0.0,49.0,19.0
2021,12,20,10,월요일,북구,침산동,맑음,건조,기타 - 기타,차대사람,3,Soft,16.0,732.0,25.0,7.0
2021,12,20,10,월요일,달서구,이곡동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,23.0,405.0,5.0,0.0
2021,12,20,11,월요일,동구,신천동,맑음,건조,교차로 - 교차로부근,차대차,1,Soft,11.0,989.0,12.0,6.0
2021,12,20,11,월요일,달성군,구지면,맑음,건조,단일로 - 기타,차대차,3,Soft,12.0,579.0,4.0,6.0
2021,12,20,11,월요일,서구,원대동3가,맑음,건조,교차로 - 교차로부근,차대차,6,Soft,0.0,0.0,1.0,0.0
2021,12,20,11,월요일,중구,동인동1가,맑음,건조,교차로 - 교차로안,차대차,5,Soft,0.0,119.0,6.0,0.0
2021,12,20,12,월요일,남구,대명동,맑음,건조,단일로 - 기타,차대차,3,Soft,62.0,5253.0,21.0,26.0
2021,12,20,12,월요일,달성군,논공읍,맑음,건조,교차로 - 교차로부근,차대차,6,Soft,18.0,1153.0,29.0,22.0
2021,12,20,12,월요일,북구,대현동,맑음,건조,단일로 - 기타,차대차,3,Soft,4.0,332.0,17.0,5.0
2021,12,20,12,월요일,중구,대봉동,맑음,건조,단일로 - 기타,차대차,3,Soft,3.0,637.0,5.0,0.0
2021,12,20,13,월요일,달서구,대천동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,7.0,110.0,1.0,0.0
2021,12,20,13,월요일,달서구,본동,맑음,건조,교차로 - 교차로안,차대차,6,Soft,8.0,290.0,2.0,0.0
2021,12,20,13,월요일,달서구,감삼동,맑음,건조,단일로 - 기타,차대차,6,Soft,12.0,941.0,9.0,0.0
2021,12,20,14,월요일,동구,입석동,맑음,건조,교차로 - 교차로부근,차대차,6,Soft,2.0,312.0,0.0,1.0
2021,12,20,14,월요일,수성구,범어동,맑음,건조,단일로 - 기타,차대차,3,Soft,12.0,0.0,5.0,19.0
2021,12,20,14,월요일,남구,대명동,맑음,건조,교차로 - 교차로안,차대차,6,Soft,62.0,5253.0,21.0,26.0
2021,12,20,14,월요일,북구,복현동,맑음,건조,단일로 - 기타,차대사람,1,Soft,10.0,534.0,15.0,11.0
2021,12,20,14,월요일,중구,대신동,맑음,건조,단일로 - 기타,차대사람,5,Soft,5.0,391.0,11.0,2.0
2021,12,20,14,월요일,달서구,월암동,맑음,건조,기타 - 기타,차대차,6,Soft,3.0,103.0,10.0,0.0
2021,12,20,15,월요일,동구,신천동,맑음,건조,단일로 - 기타,차대사람,3,Soft,11.0,989.0,12.0,6.0
2021,12,20,15,월요일,달성군,화원읍,맑음,건조,단일로 - 기타,차대차,3,Soft,39.0,940.0,14.0,38.0
2021,12,20,15,월요일,달성군,가창면,맑음,건조,교차로 - 교차로안,차대차,6,Soft,17.0,1123.0,2.0,8.0
2021,12,20,15,월요일,북구,태전동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,9.0,306.0,15.0,13.0
2021,12,20,16,월요일,달서구,진천동,맑음,건조,단일로 - 기타,차대사람,3,Soft,9.0,630.0,4.0,0.0
2021,12,20,16,월요일,달성군,화원읍,맑음,건조,기타 - 기타,차대차,3,Soft,39.0,940.0,14.0,38.0
2021,12,20,16,월요일,서구,평리동,맑음,건조,단일로 - 기타,차대차,3,Soft,12.0,0.0,21.0,18.0
2021,12,20,17,월요일,수성구,범물동,맑음,건조,단일로 - 기타,차대차,3,Soft,7.0,0.0,0.0,7.0
2021,12,20,18,월요일,남구,대명동,맑음,건조,단일로 - 기타,차대차,14,Hard,62.0,5253.0,21.0,26.0
2021,12,20,18,월요일,수성구,중동,맑음,건조,주차장 - 주차장,차대차,3,Soft,6.0,730.0,1.0,4.0
2021,12,20,18,월요일,남구,대명동,맑음,건조,단일로 - 기타,차대차,6,Soft,62.0,5253.0,21.0,26.0
2021,12,20,19,월요일,서구,평리동,맑음,건조,교차로 - 교차로안,차대사람,3,Soft,12.0,0.0,21.0,18.0
2021,12,20,20,월요일,수성구,황금동,맑음,건조,단일로 - 기타,차대사람,3,Soft,9.0,0.0,4.0,5.0
2021,12,20,21,월요일,수성구,두산동,맑음,건조,단일로 - 기타,차대차,3,Soft,4.0,473.0,0.0,5.0
2021,12,20,22,월요일,수성구,지산동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,7.0,0.0,2.0,10.0
2021,12,20,22,월요일,수성구,매호동,맑음,건조,단일로 - 기타,차대사람,3,Soft,2.0,0.0,1.0,8.0
2021,12,21,5,화요일,북구,침산동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,16.0,732.0,25.0,7.0
2021,12,21,5,화요일,북구,서변동,맑음,건조,단일로 - 지하차도(도로)내,차대차,3,Soft,9.0,237.0,3.0,5.0
2021,12,21,6,화요일,수성구,만촌동,맑음,건조,단일로 - 기타,차대사람,5,Soft,15.0,0.0,3.0,18.0
2021,12,21,7,화요일,달서구,용산동,맑음,건조,단일로 - 기타,차대차,9,Soft,33.0,480.0,10.0,0.0
2021,12,21,10,화요일,동구,효목동,맑음,건조,단일로 - 기타,차대사람,3,Soft,4.0,1114.0,1.0,8.0
2021,12,21,10,화요일,동구,용계동,맑음,건조,단일로 - 기타,차대차,3,Soft,3.0,346.0,0.0,3.0
2021,12,21,11,화요일,달서구,송현동,맑음,건조,교차로 - 교차로안,차대차,5,Soft,17.0,1372.0,30.0,0.0
2021,12,21,12,화요일,수성구,지산동,맑음,건조,단일로 - 기타,차대사람,3,Soft,7.0,0.0,2.0,10.0
2021,12,21,12,화요일,수성구,대흥동,맑음,건조,단일로 - 기타,차량단독,5,Soft,0.0,0.0,0.0,0.0
2021,12,21,12,화요일,서구,평리동,맑음,건조,교차로 - 교차로부근,차대차,6,Soft,12.0,0.0,21.0,18.0
2021,12,21,14,화요일,동구,동호동,맑음,건조,단일로 - 기타,차대사람,3,Soft,1.0,264.0,2.0,5.0
2021,12,21,14,화요일,중구,수동,맑음,건조,단일로 - 기타,차대차,5,Soft,1.0,19.0,2.0,0.0
2021,12,21,17,화요일,수성구,매호동,맑음,건조,교차로 - 교차로안,차대차,5,Soft,2.0,0.0,1.0,8.0
2021,12,21,17,화요일,달서구,월성동,맑음,건조,기타 - 기타,차대차,3,Soft,22.0,167.0,2.0,0.0
2021,12,21,17,화요일,북구,동천동,맑음,건조,교차로 - 교차로안,차대차,5,Soft,3.0,70.0,7.0,7.0
2021,12,21,18,화요일,남구,봉덕동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,24.0,1396.0,12.0,8.0
2021,12,21,18,화요일,수성구,황금동,맑음,건조,단일로 - 기타,차대사람,5,Soft,9.0,0.0,4.0,5.0
2021,12,21,18,화요일,달서구,대곡동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,13.0,141.0,0.0,0.0
2021,12,21,18,화요일,달성군,다사읍,맑음,건조,단일로 - 기타,차대차,3,Soft,52.0,876.0,2.0,60.0
2021,12,21,18,화요일,북구,산격동,맑음,건조,단일로 - 교량,차대차,3,Soft,12.0,968.0,42.0,8.0
2021,12,21,18,화요일,북구,읍내동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,7.0,369.0,15.0,13.0
2021,12,21,18,화요일,북구,관음동,맑음,건조,단일로 - 기타,차대차,15,Hard,2.0,217.0,15.0,5.0
2021,12,21,20,화요일,달서구,송현동,맑음,건조,단일로 - 기타,차대차,6,Soft,17.0,1372.0,30.0,0.0
2021,12,21,22,화요일,달성군,논공읍,맑음,건조,단일로 - 기타,차대차,5,Soft,18.0,1153.0,29.0,22.0
2021,12,21,22,화요일,북구,복현동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,10.0,534.0,15.0,11.0
2021,12,22,7,수요일,수성구,범어동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,12.0,0.0,5.0,19.0
2021,12,22,7,수요일,달성군,화원읍,맑음,건조,단일로 - 기타,차대차,5,Soft,39.0,940.0,14.0,38.0
2021,12,22,8,수요일,달서구,성당동,맑음,건조,교차로 - 교차로안,차대차,6,Soft,7.0,806.0,16.0,0.0
2021,12,22,9,수요일,수성구,만촌동,맑음,건조,단일로 - 기타,차량단독,5,Soft,15.0,0.0,3.0,18.0
2021,12,22,9,수요일,달서구,월성동,맑음,건조,기타 - 기타,차대차,3,Soft,22.0,167.0,2.0,0.0
2021,12,22,9,수요일,달서구,이곡동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,23.0,405.0,5.0,0.0
2021,12,22,10,수요일,남구,대명동,맑음,건조,단일로 - 기타,차대차,3,Soft,62.0,5253.0,21.0,26.0
2021,12,22,11,수요일,수성구,연호동,맑음,건조,단일로 - 기타,차대차,3,Soft,0.0,0.0,0.0,0.0
2021,12,22,12,수요일,달서구,도원동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,13.0,112.0,5.0,0.0
2021,12,22,12,수요일,북구,서변동,맑음,건조,교차로 - 교차로부근,차대차,6,Soft,9.0,237.0,3.0,5.0
2021,12,22,12,수요일,북구,동천동,맑음,건조,교차로 - 교차로안,차대차,4,Soft,3.0,70.0,7.0,7.0
2021,12,22,14,수요일,남구,이천동,맑음,건조,단일로 - 기타,차대차,2,Soft,8.0,551.0,4.0,6.0
2021,12,22,14,수요일,달서구,상인동,맑음,건조,단일로 - 기타,차대사람,1,Soft,30.0,844.0,16.0,0.0
2021,12,22,14,수요일,달성군,하빈면,맑음,건조,단일로 - 기타,차대차,9,Soft,12.0,790.0,1.0,8.0
2021,12,22,14,수요일,북구,침산동,맑음,건조,단일로 - 기타,차대차,3,Soft,16.0,732.0,25.0,7.0
2021,12,22,15,수요일,달성군,다사읍,맑음,건조,단일로 - 기타,차대사람,5,Soft,52.0,876.0,2.0,60.0
2021,12,22,15,수요일,중구,문화동,흐림,건조,교차로 - 교차로안,차대사람,5,Soft,1.0,38.0,5.0,0.0
2021,12,22,16,수요일,북구,서변동,맑음,건조,교차로 - 교차로안,차대차,6,Soft,9.0,237.0,3.0,5.0
2021,12,22,17,수요일,수성구,범어동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,12.0,0.0,5.0,19.0
2021,12,22,17,수요일,달서구,용산동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,33.0,480.0,10.0,0.0
2021,12,22,18,수요일,수성구,범어동,맑음,건조,단일로 - 기타,차대차,3,Soft,12.0,0.0,5.0,19.0
2021,12,22,18,수요일,달서구,월암동,맑음,건조,교차로 - 교차로횡단보도내,차대차,3,Soft,3.0,103.0,10.0,0.0
2021,12,22,18,수요일,달서구,상인동,맑음,건조,기타 - 기타,차대차,3,Soft,30.0,844.0,16.0,0.0
2021,12,22,18,수요일,달성군,화원읍,맑음,건조,단일로 - 기타,차대차,3,Soft,39.0,940.0,14.0,38.0
2021,12,22,18,수요일,북구,칠성동2가,맑음,건조,단일로 - 기타,차대차,3,Soft,3.0,268.0,20.0,4.0
2021,12,22,18,수요일,중구,동성로1가,맑음,건조,단일로 - 기타,차대차,5,Soft,0.0,9.0,0.0,0.0
2021,12,22,18,수요일,중구,봉산동,맑음,건조,단일로 - 기타,차대차,3,Soft,4.0,214.0,11.0,2.0
2021,12,22,18,수요일,달서구,신당동,맑음,건조,교차로 - 교차로안,차대차,10,Hard,12.0,531.0,10.0,0.0
2021,12,22,18,수요일,달서구,장기동,맑음,건조,단일로 - 기타,차대차,9,Soft,11.0,339.0,3.0,0.0
2021,12,22,18,수요일,북구,동천동,맑음,건조,단일로 - 기타,차대차,5,Soft,3.0,70.0,7.0,7.0
2021,12,22,20,수요일,남구,봉덕동,맑음,건조,단일로 - 기타,차대차,3,Soft,24.0,1396.0,12.0,8.0
2021,12,22,20,수요일,동구,동호동,맑음,건조,교차로 - 교차로안,차대사람,3,Soft,1.0,264.0,2.0,5.0
2021,12,22,20,수요일,북구,동호동,맑음,건조,교차로 - 교차로안,차대차,4,Soft,1.0,264.0,2.0,5.0
2021,12,22,21,수요일,달서구,월암동,맑음,건조,단일로 - 기타,차대차,6,Soft,3.0,103.0,10.0,0.0
2021,12,22,21,수요일,달서구,호산동,맑음,건조,단일로 - 기타,차대차,3,Soft,10.0,214.0,1.0,0.0
2021,12,22,21,수요일,북구,태전동,맑음,건조,단일로 - 교량,차대차,5,Soft,9.0,306.0,15.0,13.0
2021,12,22,22,수요일,수성구,범어동,맑음,건조,교차로 - 교차로횡단보도내,차대사람,3,Soft,12.0,0.0,5.0,19.0
2021,12,22,22,수요일,달서구,송현동,맑음,건조,단일로 - 기타,차량단독,3,Soft,17.0,1372.0,30.0,0.0
2021,12,22,22,수요일,북구,침산동,맑음,건조,기타 - 기타,차대사람,3,Soft,16.0,732.0,25.0,7.0
2021,12,22,23,수요일,수성구,두산동,맑음,건조,교차로 - 교차로부근,차대차,5,Soft,4.0,473.0,0.0,5.0
2021,12,23,6,목요일,남구,봉덕동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,24.0,1396.0,12.0,8.0
2021,12,23,7,목요일,달성군,화원읍,맑음,건조,교차로 - 교차로안,차대차,6,Soft,39.0,940.0,14.0,38.0
2021,12,23,8,목요일,수성구,만촌동,맑음,건조,교차로 - 교차로부근,차대차,6,Soft,15.0,0.0,3.0,18.0
2021,12,23,8,목요일,달서구,대곡동,맑음,건조,교차로 - 교차로횡단보도내,차대사람,3,Soft,13.0,141.0,0.0,0.0
2021,12,23,8,목요일,북구,침산동,맑음,건조,단일로 - 기타,차대차,3,Soft,16.0,732.0,25.0,7.0
2021,12,23,9,목요일,남구,대명동,맑음,건조,교차로 - 교차로횡단보도내,차대차,3,Soft,62.0,5253.0,21.0,26.0
2021,12,23,9,목요일,동구,방촌동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,4.0,893.0,2.0,9.0
2021,12,23,9,목요일,달성군,유가읍,맑음,건조,단일로 - 기타,차대차,3,Soft,16.0,454.0,2.0,12.0
2021,12,23,9,목요일,달서구,두류동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,12.0,1292.0,8.0,0.0
2021,12,23,10,목요일,달서구,용산동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,33.0,480.0,10.0,0.0
2021,12,23,11,목요일,수성구,지산동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,7.0,0.0,2.0,10.0
2021,12,23,12,목요일,동구,효목동,맑음,건조,단일로 - 기타,차대차,3,Soft,4.0,1114.0,1.0,8.0
2021,12,23,13,목요일,동구,신암동,맑음,건조,단일로 - 기타,차대차,3,Soft,12.0,2001.0,5.0,15.0
2021,12,23,13,목요일,달서구,송현동,맑음,건조,교차로 - 교차로안,차대차,5,Soft,17.0,1372.0,30.0,0.0
2021,12,23,14,목요일,달성군,옥포읍,맑음,건조,단일로 - 기타,차대사람,26,Hard,23.0,0.0,0.0,0.0
2021,12,23,14,목요일,수성구,범어동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,12.0,0.0,5.0,19.0
2021,12,23,14,목요일,달서구,용산동,맑음,건조,단일로 - 기타,차대차,3,Soft,33.0,480.0,10.0,0.0
2021,12,23,15,목요일,수성구,황금동,맑음,건조,교차로 - 교차로안,차대사람,5,Soft,9.0,0.0,4.0,5.0
2021,12,23,15,목요일,달성군,화원읍,맑음,건조,교차로 - 교차로부근,차대차,8,Soft,39.0,940.0,14.0,38.0
2021,12,23,16,목요일,남구,대명동,맑음,건조,단일로 - 기타,차대차,3,Soft,62.0,5253.0,21.0,26.0
2021,12,23,16,목요일,동구,효목동,맑음,건조,단일로 - 기타,차대사람,3,Soft,4.0,1114.0,1.0,8.0
2021,12,23,17,목요일,북구,서변동,맑음,건조,단일로 - 기타,차대차,3,Soft,9.0,237.0,3.0,5.0
2021,12,23,17,목요일,중구,삼덕동2가,맑음,건조,단일로 - 기타,차대차,6,Soft,3.0,150.0,16.0,1.0
2021,12,23,17,목요일,달서구,죽전동,맑음,건조,단일로 - 기타,차대차,1,Soft,2.0,399.0,13.0,0.0
2021,12,23,18,목요일,남구,대명동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,62.0,5253.0,21.0,26.0
2021,12,23,18,목요일,수성구,지산동,맑음,건조,단일로 - 기타,차대차,3,Soft,7.0,0.0,2.0,10.0
2021,12,23,18,목요일,중구,공평동,맑음,건조,단일로 - 기타,차대사람,1,Soft,2.0,71.0,4.0,0.0
2021,12,23,18,목요일,북구,매천동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,3.0,138.0,0.0,6.0
2021,12,23,19,목요일,달서구,본동,맑음,건조,단일로 - 기타,차대차,3,Soft,8.0,290.0,2.0,0.0
2021,12,23,19,목요일,북구,구암동,맑음,건조,단일로 - 기타,차대차,3,Soft,11.0,273.0,7.0,10.0
2021,12,23,20,목요일,동구,효목동,맑음,건조,단일로 - 기타,차대차,3,Soft,4.0,1114.0,1.0,8.0
2021,12,23,21,목요일,수성구,지산동,맑음,건조,단일로 - 기타,차대사람,3,Soft,7.0,0.0,2.0,10.0
2021,12,23,21,목요일,달서구,송현동,맑음,건조,단일로 - 기타,차대사람,3,Soft,17.0,1372.0,30.0,0.0
2021,12,23,23,목요일,동구,신천동,맑음,건조,교차로 - 교차로안,차대차,6,Soft,11.0,989.0,12.0,6.0
2021,12,23,23,목요일,동구,용계동,맑음,건조,교차로 - 교차로안,차대차,1,Soft,3.0,346.0,0.0,3.0
2021,12,24,7,금요일,북구,산격동,맑음,건조,교차로 - 교차로횡단보도내,차대차,1,Soft,12.0,968.0,42.0,8.0
2021,12,24,7,금요일,달서구,월암동,맑음,건조,교차로 - 교차로안,차대차,1,Soft,3.0,103.0,10.0,0.0
2021,12,24,8,금요일,수성구,만촌동,맑음,건조,단일로 - 기타,차대차,3,Soft,15.0,0.0,3.0,18.0
2021,12,24,8,금요일,달성군,유가읍,맑음,건조,교차로 - 교차로안,차대차,3,Soft,16.0,454.0,2.0,12.0
2021,12,24,9,금요일,북구,침산동,맑음,건조,기타 - 기타,차대사람,1,Soft,16.0,732.0,25.0,7.0
2021,12,24,11,금요일,달서구,상인동,맑음,건조,단일로 - 터널,차대차,6,Soft,30.0,844.0,16.0,0.0
2021,12,24,12,금요일,달서구,진천동,맑음,건조,교차로 - 교차로부근,차대차,4,Soft,9.0,630.0,4.0,0.0
2021,12,24,12,금요일,달서구,진천동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,9.0,630.0,4.0,0.0
2021,12,24,12,금요일,서구,평리동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,12.0,0.0,21.0,18.0
2021,12,24,12,금요일,중구,동문동,맑음,건조,단일로 - 기타,차대차,6,Soft,0.0,27.0,4.0,0.0
