정류소아이디,모바일아이디,정류소명,영문명,시도,구군,동,경도,위도,경유노선수,경유노선
7011057500,3848,율금초등학교앞,Yulgeum Elementary School,대구광역시,동구,안심1동,128.6924853,35.86191585,2,"수성3, 수성3-1"
7011057600,3849,율하체육공원앞,Yulha Sports Park,대구광역시,동구,안심1동,128.6951705,35.86064457,2,"수성3, 수성3-1"
7011057700,3846,율하선수촌2단지앞,Yulha Seonsuchon Apts 2,대구광역시,동구,안심1동,128.6948811,35.86087753,2,"수성3, 수성3-1"
7011057800,3847,율금초등학교건너,Yulgeum Elementary School,대구광역시,동구,안심1동,128.6927739,35.86190705,2,"수성3, 수성3-1"
7011057900,9179,숙천초교입구,Sukcheon Elementary School,대구광역시,동구,안심3.4동,128.7513367,35.874955,5,"518, 518-1, 708, 808, 동구6"
7011058000,3908,혁신이노힐즈아파트앞,Hyeoksin Innohills APT,대구광역시,동구,안심3.4동,128.7477517,35.874625,1,708
7011058100,3909,혁신이노힐즈아파트건너,Hyeoksin Innohills APT,대구광역시,동구,안심3.4동,128.7484083,35.87443333,1,708
7011058200,3907,숙천초교입구건너,Sukcheon Elementary School,대구광역시,동구,안심3.4동,128.7525233,35.87489833,3,"518-1, 708, 808"
7011058300,3910,한국한의학연구원앞,Korea Institute Of Oriental Medicine,대구광역시,동구,안심3.4동,128.7320233,35.88162667,1,동구4-1
7011058400,3917,대한수목원앞,Daehan Arboretum,대구광역시,동구,공산동,128.6299633,35.97251333,2,"101, 101-1"
7011058500,3918,대한수목원건너,Daehan Arboretum,대구광역시,동구,공산동,128.6298733,35.97258167,2,"101, 101-1"
7011058600,3919,율하롯데캐슬탑클래스앞,Yulha lottecastle Topclass,대구광역시,동구,안심1동,128.692905,35.86719667,3,"북구3, 수성3, 수성3-1"
7011058700,3920,율하롯데캐슬탑클래스건너,Yulha Lottecastle Topclass,대구광역시,동구,안심1동,128.6926096,35.86700857,3,"북구3, 수성3, 수성3-1"
7011058800,3944,대구그린파워앞,Daegu Green Power,대구광역시,동구,안심2동,128.7037195,35.88159168,1,동구5
7011058900,3945,대구그린파워건너,Daegu Green Power,대구광역시,동구,안심2동,128.703593,35.88172947,1,동구5
7011059000,3956,신무3교(하행),Sinmu 3Bridge,대구광역시,동구,공산동,128.6714926,35.98839348,1,팔공1
7011059100,3955,신무3교(상행),Sinmu 3Bridge,대구광역시,동구,공산동,128.6716821,35.9882902,1,팔공1
7011059200,3958,각산비나리공원앞,Gaksan Binari Park,대구광역시,동구,안심3.4동,128.7157025,35.87879175,1,708
7011059300,3959,각산비나리공원건너,Gaksan Binari Park,대구광역시,동구,안심3.4동,128.7155047,35.87861573,2,"708, 동구7"
7011059400,3963,나불지앞,Nabulji,대구광역시,동구,안심3.4동,128.7191392,35.87845398,3,"708, 동구4-1, 동구7"
7011059500,3964,나불지건너,Nabulji,대구광역시,동구,안심3.4동,128.7188685,35.87826648,3,"708, 동구4, 동구7"
7011059600,3984,중앙교육연수원앞,National Education training Institute,대구광역시,동구,안심3.4동,128.7314691,35.88411713,1,동구4-1
7011059700,3986,한국가스공사앞,Korea Gas Corporation,대구광역시,동구,안심3.4동,128.7296189,35.88580673,1,동구4-1
7011059800,3985,한국가스공사건너,Korea Gas Corporation,대구광역시,동구,안심3.4동,128.7296333,35.88567822,1,동구4
7011059900,3987,한국뇌연구원앞,Korea Brain Research Institute,대구광역시,동구,안심3.4동,128.7313252,35.88407522,1,동구4
7011060000,3982,LH10단지아파트건너,LH Apts10,대구광역시,동구,안심3.4동,128.7498026,35.87319347,5,"518, 518-1, 808, 급행5, 동구6"
7011060100,3983,LH10단지아파트앞,LH10 Apts10,대구광역시,동구,안심3.4동,128.7497821,35.87414755,4,"518-1, 808, 급행5, 동구6"
7011060200,4007,대구국제공항여객청사,Daegu International Airport Passenger Terminal,대구광역시,동구,지저동,128.637305,35.8998314,1,101
7011060300,4023,율하천4교1,Yulhacheon 4bridge 1,대구광역시,동구,안심2동,128.706283,35.88547385,1,동구5
7011060400,4024,율하천4교2,Yulhacheon 4bridge 2,대구광역시,동구,안심2동,128.7062965,35.88528522,1,동구5
7011060500,4025,율하천5교1,Yulhacheon 5bridge 1,대구광역시,동구,안심2동,128.7053368,35.88737518,1,동구5
7011060600,4026,율하천5교2,Yulhacheon 5bridge 2,대구광역시,동구,안심2동,128.7055477,35.88753462,1,동구5
7011060700,4027,송호지서편1,Songhoji West 1,대구광역시,동구,안심2동,128.7025206,35.8897784,1,동구5
7011060800,4028,송호지서편2,Songhoji West 2,대구광역시,동구,안심2동,128.7026514,35.8896198,1,동구5
7011060900,4029,항공교통본부앞,Air Traffic Control,대구광역시,동구,안심2동,128.7030821,35.89195818,1,동구5
7011061000,4030,항공교통본부건너,Air Traffic Control,대구광역시,동구,안심2동,128.7032615,35.89185268,1,동구5
7011061100,4031,율하천6교1,Yulhacheon 6bridge 1,대구광역시,동구,안심3.4동,128.7083243,35.89142808,1,동구5
7011061200,4032,율하천6교2,Yulhacheon 6bridge 2,대구광역시,동구,안심3.4동,128.7083901,35.89124947,1,동구5
7011061300,4033,안심고가교하부1,Ansim Elevated Bridge1,대구광역시,동구,안심2동,128.7016683,35.879,1,동구5
7011061400,4034,율하고가교1,Yulha Elevated Bridge1,대구광역시,동구,안심1동,128.6930411,35.87011837,2,"동구5, 북구3"
7011061500,4035,조양회관,oyang Assembly Hall,대구광역시,동구,효목1동,128.6557269,35.87673742,3,"156, 808, 북구3"
7011061600,4041,숙천초교앞,Sukcheon Elementary School,대구광역시,동구,안심3.4동,128.7524879,35.87682882,1,동구6
7011061700,4042,서한이다음4차앞,Seohan Leedaeum 4-cha,대구광역시,동구,안심3.4동,128.752316,35.88011713,1,동구6
7011061800,4043,LH14단지아파트,LH Apts 14,대구광역시,동구,안심3.4동,128.7520217,35.88273945,1,동구6
7011061900,4044,서한이다음4차건너,Seohan Leedaeum 4-cha,대구광역시,동구,안심3.4동,128.7522839,35.87988362,1,동구6
7011062000,4045,숙천초교건너,Sukcheon Elementary School,대구광역시,동구,안심3.4동,128.7523802,35.87674637,1,동구6
7011062100,4038,인산마을회관건너,Insan Maeul Assembly Hall,대구광역시,동구,공산동,128.7139694,35.95532175,1,팔공2
7011062200,4040,인산마을회관앞,Insan Maeul Assembly Hall,대구광역시,동구,공산동,128.7142589,35.95536193,1,팔공2
7011062300,4039,팔공산도림사추모공원,Palgongsan Dorimsa Memorial Park,대구광역시,동구,공산동,128.7286465,35.9504302,1,팔공2
7011062400,4053,내곡동마을회관,Naegok Maeul Assembly Hall,대구광역시,동구,안심3.4동,128.7590801,35.88665615,1,동구6
7011062500,4051,숙천2동마을회관앞,Sukcheon 2 Maeul Assembly Hall,대구광역시,동구,안심3.4동,128.7536401,35.88191117,1,동구6
7011062600,4050,LH13단지아파트앞,LH Apts 13,대구광역시,동구,안심3.4동,128.7524566,35.88189712,1,동구6
7011062700,4052,숙천2동마을회관건너,Sukcheon 2 Maeul Assembly Hall,대구광역시,동구,안심3.4동,128.7535856,35.88193073,1,동구6
7011062800,4054,강동초교건너,Gangdong Elementary School,대구광역시,동구,안심3.4동,128.7293802,35.86730958,1,618
7011062900,4069,영조아파트3단지앞,Yeongjo Apts 3,대구광역시,동구,안심3.4동,128.7330676,35.86587897,1,618
7011063000,4067,강동초교앞,Gangdong Elementary School,대구광역시,동구,안심3.4동,128.7291701,35.86736125,1,618
7011063100,4068,안심역코오롱하늘채앞,Ansim Kolon Haneulchae Apts,대구광역시,동구,안심3.4동,128.732944,35.86617157,1,618
7011063200,4074,조양회관건너,Joyang Assembly Hall,대구광역시,동구,효목1동,128.656371,35.87655988,1,651
7011063300,4095,안심도서관1(서편),Ansim Public Library,대구광역시,동구,안심1동,128.6997217,35.85990667,2,"수성3, 수성3-1"
7011063400,4096,안심도서관2(서편),Ansim Public Library,대구광역시,동구,안심1동,128.6997183,35.85973,2,"수성3, 수성3-1"
7011063500,4131,신서화성파크드림아파트,Sinseo Parkdream Apts,대구광역시,동구,안심3.4동,128.723835,35.873865,1,동구7
7011063600,4130,신서그린빌아파트,Sinseo Greenville Apts,대구광역시,동구,안심3.4동,128.7240583,35.873965,1,동구7
7011063700,4128,새론중학교남편1,Saeron Middle School South 1,대구광역시,동구,안심3.4동,128.7241233,35.87789333,1,동구7
7011063800,4129,새론중학교남편2,Saeron Middle School South 2,대구광역시,동구,안심3.4동,128.7243667,35.87788167,1,동구7
7011063900,4125,대구혁신LH4단지아파트,Daegu Hyeoksin LH Apts4,대구광역시,동구,안심3.4동,128.71977,35.88481167,1,동구7
7011064000,4124,대구일과학고등학교,Daegu IL Science High School,대구광역시,동구,안심3.4동,128.7203483,35.88657667,1,동구7
7011064100,4132,위남마을,Winam Maeul,대구광역시,동구,불로.봉무동,128.63675,35.92762667,1,401
7011064200,4136,이시아폴리스더샵1단지남편,EsiaPolis TheSharp 1,대구광역시,동구,불로.봉무동,128.6406133,35.92517667,1,급행6
7011064300,4159,연경뉴웰시티아파트건너,Yeongyeong Newwellcity Apts,대구광역시,동구,공산동,128.6328017,35.94183833,3,"급행6, 동구8, 북구2"
7011064400,4158,연경뉴웰시티아파트앞,Yeongyeong Newwellcity Apts,대구광역시,동구,공산동,128.6326717,35.94170333,3,"급행6, 동구8, 북구2"
7011064500,4189,효목1동행정복지센터,Hyomok1-dong Community service Center,대구광역시,동구,효목1동,128.64315,35.88128333,2,"동구1, 동구1-1"
7011064501,4191,효목시장(남편),Hyomok Market South gate,대구광역시,동구,효목1동,128.643525,35.88168,2,"동구1, 동구1-1"
7011064502,4190,효목2동행정복지센터,Hyomok2-dong Community service Center,대구광역시,동구,효목2동,128.6412683,35.87901333,2,"동구1, 동구1-1"
7011064503,4188,태왕메트로시티후문,Taewang Metrocity Back gate,대구광역시,동구,효목2동,128.6413633,35.87943167,2,"동구1, 동구1-1"
7011064600,4184,덕곡동,Deokgok-dong,대구광역시,동구,공산동,128.6213717,35.98656333,2,"101, 101-1"
7011064700,4192,팔공유치원건너,Palgong Kindergarten,대구광역시,동구,공산동,128.6265033,35.94764667,3,"503, 동구8, 동구9"
7011064701,4193,팔공유치원앞,Palgong Kindergarten,대구광역시,동구,공산동,128.6264,35.94755833,3,"503, 동구8, 동구9"
7011064702,4194,팔공초중학교건너,Palgong elementary·middle School,대구광역시,동구,공산동,128.6283117,35.94646667,3,"503, 동구8, 동구9"
7011064703,4195,팔공초중학교앞,Palgong elementary·middle School,대구광역시,동구,공산동,128.628375,35.9462,3,"503, 동구8, 동구9"
7011064800,4209,동대구해모로웨스트아파트,Dongdaegu Haemoro West Apts,대구광역시,동구,신암4동,128.6267883,35.89019333,3,"323, 836, 순환3"
7021000100,1226,농수산물도매시장건너,Agro-Fishery Market,대구광역시,북구,관문동,128.5470217,35.90422833,7,"250, 250-1, 527, 708, 719, 724, 726"
7021000200,1752,태전중앙시장건너,Taejeon Jungang Market,대구광역시,북구,태전1동,128.5458633,35.921365,7,"200, 250, 250-1, 724, 750, 칠곡1, 칠곡4"
7021000300,2370,태전중앙시장앞,Taejeon Jungang Market,대구광역시,북구,태전1동,128.5458483,35.920955,6,"200, 250, 250-1, 724, 750, 칠곡4"
7021000400,1751,태전두성타운앞,Taejeon Duseong Town,대구광역시,북구,태전1동,128.5443617,35.9236,7,"200, 250, 250-1, 724, 750, 칠곡1-1, 칠곡4"
7021000500,9040,태전두성타운건너,Taejeon Duseong Town,대구광역시,북구,태전1동,128.5443954,35.92402082,7,"200, 250, 250-1, 724, 750, 칠곡1, 칠곡4"
7021000600,1755,대구보건대학교앞2,Daegu Health College,대구광역시,북구,태전1동,128.5425753,35.9272525,5,"200, 250, 250-1, 724, 750"
7021000700,1792,대구보건대학교건너2,Daegu Health College,대구광역시,북구,태전1동,128.5430079,35.92602653,5,"200, 250, 250-1, 724, 750"
7021000800,1217,칠곡대백맨션앞,Chilgok Daebaek Mansion,대구광역시,북구,태전1동,128.5399883,35.93238167,3,"724, 750, 칠곡2"
7021000900,5030,칠곡대백맨션건너,Chilgok Daebaek Mansion,대구광역시,북구,관음동,128.5400017,35.933215,2,"724, 750"
7021001000,1221,한국도로공사건너,Korea Expressway Corporation,대구광역시,북구,관음동,128.5413233,35.93643,5,"719, 724, 750, 937, 939"
7021001100,9039,한국도로공사앞,Korea Expressway Corporation,대구광역시,북구,관음동,128.5408975,35.93615498,5,"719, 724, 750, 937, 939"
7021001200,1220,칠곡한라타운앞,Chilgok Halla Town,대구광역시,북구,관음동,128.5417983,35.938905,5,"719, 724, 750, 937, 939"
7021001300,5223,칠곡한라타운건너,Chilgok Halla Town,대구광역시,북구,관음동,128.5416133,35.93957833,5,"719, 724, 750, 937, 939"
7021001400,1216,관음변전소2,KEPCO Gwaneum Substation,대구광역시,북구,관음동,128.5424983,35.94246667,5,"706, 719, 724, 750, 937"
7021001500,5162,관음변전소1,KEPCO Gwaneum Substation,대구광역시,북구,관음동,128.54214,35.94218667,5,"706, 719, 724, 750, 937"
7021001600,1204,칠곡우방타운앞(종점),Chilgok Woobang Town,대구광역시,북구,읍내동,128.5469017,35.94737833,4,"706, 719, 724, 750"
7021001700,1455,대구과학대학교앞,Taegu Science University,대구광역시,북구,태전1동,128.5444416,35.92986113,3,"칠곡1-1, 칠곡2, 칠곡4"
7021001800,9279,대구과학대학교건너,Taegu Science University,대구광역시,북구,태전1동,128.5445676,35.92929967,3,"칠곡1, 칠곡2, 칠곡4"
7021001900,1760,대구보건대학교앞1,Daegu Health College,대구광역시,북구,태전1동,128.5441334,35.92673332,3,"칠곡1-1, 칠곡2, 칠곡4"
7021002000,1753,대구보건대학교건너1,Daegu Health College,대구광역시,북구,태전1동,128.544369,35.9270949,3,"칠곡1, 칠곡2, 칠곡4"
7021002100,1787,팔공산맥앞,Palgong Sanmac (Mountain),대구광역시,북구,태전1동,128.5457617,35.92575,1,-
7021002200,1771,팔공산맥건너,Palgong Sanmac (Mountain),대구광역시,북구,태전1동,128.5462333,35.92577333,1,-
7021002300,1236,태전삼거리1,Taejeon (3) Junction,대구광역시,북구,태전1동,128.5469033,35.92212167,8,"300 , 527, 708, 719, 726, 730, 급행3, 칠곡1-1"
7021002400,1941,태전삼거리2,Taejeon (3) Junction,대구광역시,북구,태전1동,128.5466033,35.92132333,7,"300 , 527, 708, 719, 726, 730, 급행3"
7021002500,1798,대구보건대학교3,Daegu Health College,대구광역시,북구,태전2동,128.5475593,35.92631128,7,"300 , 527, 708, 726, 730, 북구1, 칠곡3"
7021002600,2369,대구보건대학교4,Daegu Health College,대구광역시,북구,태전1동,128.5473553,35.92682945,5,"300 , 527, 708, 726, 730"
7021002700,1467,칠곡서한맨션앞,Chilgok Seohan Mansion,대구광역시,북구,관음동,128.5448117,35.93378333,3,"719, 937, 939"
7021002800,5240,칠곡한신아파트앞1,Chilgok Hansin Apts,대구광역시,북구,태전1동,128.543905,35.93373333,4,"719, 937, 939, 칠곡2"
7021002900,1486,칠곡IC 1,Chilgok IC,대구광역시,북구,관음동,128.5415375,35.93402595,3,"719, 937, 939"
7021003000,5163,칠곡IC 2,Chilgok IC,대구광역시,북구,태전1동,128.5417945,35.93381817,4,"719, 937, 939, 칠곡2"
7021003100,1786,대중금속공업고등학교건너,Daejung Technical High School,대구광역시,북구,읍내동,128.554052,35.95270855,4,"300 , 527, 급행3, 칠곡3"
7021003200,9036,대중금속공업고등학교앞,Daejung Technical High School,대구광역시,북구,읍내동,128.5538283,35.95287,5,"300 , 527, 706, 급행3, 칠곡3"
7021003300,1780,동호동앞(북구),Dongho-dong,대구광역시,북구,읍내동,128.5531167,35.95937,6,"300 , 527, 730, 급행3, 칠곡3, 팔공3"
7021003400,1783,동호동건너(북구),Dongho-dong,대구광역시,북구,읍내동,128.5523817,35.95985667,6,"300 , 527, 730, 급행3, 칠곡3, 팔공3"
7021003500,1793,경상북도인재개발원2,Gyeongbuk HRD Institute 2,대구광역시,북구,동천동,128.5563916,35.956236,1,칠곡3
7021003600,1789,경상북도농업인회관,Gyeongbuk Agriculture Union Hall,대구광역시,북구,동천동,128.5582083,35.95680833,1,칠곡3
7021003700,1778,경상북도인재개발원1,Gyeongbuk HRD Institute 1,대구광역시,북구,동천동,128.5572949,35.95656192,1,칠곡3
7021003800,1777,경북농업기술원앞,Gyeongbuk Agricultural Research and Extension Serv,대구광역시,북구,동천동,128.5600167,35.95732495,1,칠곡3
7021004000,1232,매천중고등학교건너,Maecheon Middle and High School,대구광역시,북구,태전2동,128.5485987,35.91017653,9,"200, 250, 250-1, 300 , 527, 708, 719, 724, 726"
7021004100,1042,매천중고등학교앞,Maecheon Middle and High School,대구광역시,북구,태전2동,128.5483117,35.91001833,9,"200, 250, 250-1, 300 , 527, 708, 719, 724, 726"
7021004200,1045,대구병원앞,Daegu hospital,대구광역시,북구,태전2동,128.5486083,35.91280792,10,"200, 250, 250-1, 300 , 527, 708, 719, 724, 726, 급행3"
7021004300,1222,두성파크아파트앞,Duseong Park Apts,대구광역시,북구,태전2동,128.5485433,35.915395,10,"250-1, 300 , 527, 708, 719, 724, 726, 730, 750, 칠곡4"
7021004400,1224,태전역1,Taejeon Station,대구광역시,북구,태전2동,128.5480483,35.918115,13,"200, 250, 250-1, 300 , 527, 708, 719, 724, 726, 730, 750, 급행7, 칠곡4"
